Field	Time	C7:X	C7:Y	C7:Z	CLAV:X	CLAV:Y	CLAV:Z	LANK:X	LANK:Y	LANK:Z	LBHD:X	LBHD:Y	LBHD:Z	LBWT:X	LBWT:Y	LBWT:Z	LELB:X	LELB:Y	LELB:Z	LFHD:X	LFHD:Y	LFHD:Z	LFIN:X	LFIN:Y	LFIN:Z	LFRM:X	LFRM:Y	LFRM:Z	LFWT:X	LFWT:Y	LFWT:Z	LHEE:X	LHEE:Y	LHEE:Z	LKNE:X	LKNE:Y	LKNE:Z	LMT5:X	LMT5:Y	LMT5:Z	LSHN:X	LSHN:Y	LSHN:Z	LSHO:X	LSHO:Y	LSHO:Z	LTHI:X	LTHI:Y	LTHI:Z	LTOE:X	LTOE:Y	LTOE:Z	LUPA:X	LUPA:Y	LUPA:Z	LWRA:X	LWRA:Y	LWRA:Z	LWRB:X	LWRB:Y	LWRB:Z	RANK:X	RANK:Y	RANK:Z	RBAC:X	RBAC:Y	RBAC:Z	RBHD:X	RBHD:Y	RBHD:Z	RBWT:X	RBWT:Y	RBWT:Z	RELB:X	RELB:Y	RELB:Z	RFHD:X	RFHD:Y	RFHD:Z	RFIN:X	RFIN:Y	RFIN:Z	RFRM:X	RFRM:Y	RFRM:Z	RFWT:X	RFWT:Y	RFWT:Z	RHEE:X	RHEE:Y	RHEE:Z	RKNE:X	RKNE:Y	RKNE:Z	RMT5:X	RMT5:Y	RMT5:Z	RSHN:X	RSHN:Y	RSHN:Z	RSHO:X	RSHO:Y	RSHO:Z	RTHI:X	RTHI:Y	RTHI:Z	RTOE:X	RTOE:Y	RTOE:Z	RUPA:X	RUPA:Y	RUPA:Z	RWRA:X	RWRA:Y	RWRA:Z	RWRB:X	RWRB:Y	RWRB:Z	STRN:X	STRN:Y	STRN:Z	T10:X	T10:Y	T10:Z
1839	15.3167	-686.53	360.27	1343.6	-812.35	475.94	1284	-792.51	340.79	90.943	-849.86	470.84	1483	-705.28	269.63	856.92	-1050.8	454.87	1262.6	-803.95	590.95	1500.1	-733.72	734.81	1136	-1049.5	546.63	1219.8	-872.89	357.23	867.07	-698.79	323.94	32.255	-955.39	364.7	402.21	-881.6	344.5	30.967	-908.91	342.49	267.11	-830.54	326.41	1349.4	-926.89	311.06	656.18	-941.68	434.82	32.152	-972.8	376.24	1303.2	-9999.99	-9999.99	-9999.99	-909.43	686.27	1211.4	-374.69	675.09	105.68	-602.9	388.97	1217	-725.02	401.95	1484.2	-616.81	402.16	877.27	-612.95	769.53	1143.8	-670.97	578.99	1497.2	-809.98	998.51	1409.8	-660.66	862.59	1247.6	-737.85	569.82	872.33	-370.37	600.27	35.037	-529.42	634.9	447.6	-396.33	798.7	35.14	-448.48	664.58	283.75	-666.38	511.91	1317.1	-598.57	638.5	600.84	-482.18	851.56	39.778	-618.98	612.54	1272.3	-746.4	800.66	1370.6	-675.86	910.1	1359.1	-820.12	621.13	1118	-646.44	303.49	1144.2
1840	15.3250	-686.63	360.16	1343.5	-812.4	475.84	1283.9	-792.77	340.64	90.788	-849.91	470.58	1483	-705.38	269.38	856.92	-1050.9	454.87	1262.5	-804.16	590.64	1500.2	-733.67	734.7	1135.9	-1049.6	546.53	1219.6	-873.05	357.28	866.97	-698.69	323.94	32.203	-955.54	364.59	402.21	-881.7	344.55	31.07	-909.43	342.39	267.26	-830.64	326.21	1349.2	-926.94	311.06	655.97	-941.73	434.82	32.152	-973.01	376.19	1302.9	-9999.99	-9999.99	-9999.99	-909.32	686.06	1211.3	-374.69	675.09	105.42	-603.11	388.81	1216.9	-725.27	401.38	1484.6	-617.12	402	877.38	-612.84	769.33	1143.9	-671.07	578.73	1497.4	-809.72	998.62	1409.4	-660.56	862.43	1247.4	-737.9	569.56	872.22	-370.47	600.17	34.934	-529.42	634.79	447.6	-396.33	798.54	35.037	-448.48	664.52	283.7	-666.48	511.75	1317	-598.47	638.2	600.74	-482.12	851.3	39.52	-619.08	612.38	1272.1	-746.5	800.66	1370.5	-675.81	909.43	1358.9	-820.26	622.95	1118.9	-646.59	303.33	1144.3
1841	15.3333	-686.84	359.96	1343.5	-812.45	475.68	1283.6	-792.93	340.48	90.788	-849.91	470.27	1483	-705.49	269.32	856.92	-1051.1	454.87	1262.5	-804.52	590.17	1500.2	-734.24	734.86	1136.1	-1049.7	546.48	1219.4	-873.31	357.23	866.87	-698.63	323.94	32.255	-955.75	364.59	402.26	-881.7	344.55	30.967	-909.73	342.39	267.31	-830.75	325.95	1349	-927.2	311.21	655.61	-941.84	434.82	32.1	-973.16	376.14	1302.7	-9999.99	-9999.99	-9999.99	-909.27	685.91	1211.3	-374.54	674.78	105.01	-603.21	388.76	1216.9	-725.12	400.92	1484.7	-617.53	401.74	877.27	-612.9	769.28	1143.9	-671.27	578.32	1497.6	-809.52	998.2	1409.6	-660.45	862.28	1247.3	-738.05	569.61	872.12	-370.57	600.07	34.728	-529.37	634.64	447.71	-396.39	798.59	34.934	-448.48	664.37	283.6	-666.53	511.75	1317	-598.42	638.04	600.68	-481.97	851	39.005	-619.18	612.23	1272.1	-746.61	800.6	1370.4	-675.71	908.86	1359	-820.42	624.75	1119.7	-646.7	303.23	1144.4
1842	15.3417	-687.04	359.75	1343.4	-812.56	475.53	1283.4	-792.93	340.53	90.633	-850.17	469.91	1483	-705.64	269.27	856.87	-1051.2	454.76	1262.6	-804.88	589.76	1500.2	-734.5	734.86	1136.2	-1049.9	546.53	1219.4	-873.46	357.23	866.76	-698.58	323.89	32.255	-955.9	364.85	402.05	-881.65	344.55	30.812	-909.84	342.59	267.11	-830.8	325.69	1348.9	-927.56	311.27	655.56	-941.89	434.77	32.152	-973.58	376.14	1302.8	-9999.99	-9999.99	-9999.99	-909.27	685.86	1211.3	-374.44	674.52	104.85	-603.26	388.61	1217	-725.07	400.61	1484.6	-617.79	401.54	877.17	-613	769.22	1143.9	-671.58	577.81	1498	-809.31	997.74	1409.8	-660.45	862.13	1247.3	-738.36	569.61	872.07	-370.73	599.86	34.574	-529.42	634.43	447.91	-396.49	798.59	34.934	-448.68	664.27	283.49	-666.48	511.6	1316.9	-598.47	637.99	600.63	-481.97	850.94	38.696	-619.44	611.97	1272	-746.66	800.55	1370.3	-675.55	908.65	1359.3	-820.58	626.53	1120.6	-646.8	303.02	1144.5
1843	15.3500	-687.09	359.65	1343.2	-812.76	475.32	1283.5	-792.93	340.58	90.633	-850.43	469.4	1483.2	-705.9	269.17	856.72	-1051.3	454.66	1262.5	-805.09	589.4	1500.2	-734.6	734.75	1136.4	-1050	546.48	1219.2	-873.67	357.28	866.76	-698.53	323.79	32.152	-956	365.21	401.74	-881.65	344.55	30.761	-909.89	342.95	266.64	-830.9	325.59	1348.9	-927.77	311.16	655.61	-941.84	434.77	32.203	-973.83	376.24	1302.9	-9999.99	-9999.99	-9999.99	-909.32	685.91	1211.4	-374.38	674.47	104.91	-603.36	388.4	1217	-725.43	400.35	1484.5	-617.84	401.49	877.02	-612.9	769.17	1143.8	-671.89	577.5	1498.2	-809.26	997.53	1409.8	-660.4	862.02	1247.2	-738.52	569.31	871.97	-370.93	599.65	34.419	-529.53	634.23	447.96	-396.59	798.59	34.934	-448.99	664.11	283.39	-666.48	511.44	1316.8	-598.52	637.99	600.58	-481.97	850.89	38.541	-619.59	611.81	1272.1	-746.61	800.5	1370.3	-675.5	908.76	1359.2	-820.76	628.29	1121.5	-647.11	302.71	1144.6
1844	15.3583	-687.14	359.55	1342.9	-812.97	475.07	1283.6	-792.67	340.64	90.633	-850.48	468.93	1483.3	-706.11	269.07	856.61	-1051.4	454.61	1262.5	-805.29	588.99	1500.3	-734.81	734.6	1136.6	-1050	546.48	1219.2	-873.87	357.23	866.61	-698.53	323.73	32.1	-956.06	365.32	401.54	-881.65	344.55	30.761	-909.99	343.11	266.23	-831.06	325.59	1348.8	-927.92	311.11	655.35	-941.84	434.77	32.203	-973.94	376.29	1302.9	-9999.99	-9999.99	-9999.99	-909.37	685.91	1211.4	-374.44	674.37	104.91	-603.52	388.24	1217	-725.74	400.04	1484.3	-617.84	401.54	876.86	-612.84	769.12	1143.6	-672.2	577.29	1498.4	-809.21	997.43	1409.8	-660.35	861.97	1247.1	-738.62	569.1	871.81	-370.98	599.76	34.264	-529.58	634.02	447.81	-396.59	798.65	34.934	-449.15	664.01	283.34	-666.69	511.34	1316.7	-598.57	637.89	600.43	-481.92	850.79	38.593	-619.65	611.66	1272.3	-746.55	800.4	1370.3	-675.45	908.96	1359	-820.95	630.03	1122.4	-647.57	302.56	1144.4
1845	15.3667	-687.4	359.44	1342.8	-813.12	474.91	1283.4	-792.51	340.74	90.736	-850.64	468.62	1483.2	-706.26	268.96	856.66	-1051.6	454.51	1262.5	-805.45	588.94	1500.4	-734.86	734.39	1136.6	-1050.1	546.43	1219.4	-873.92	357.18	866.56	-698.63	323.79	32.152	-956.16	365.32	401.49	-881.7	344.55	30.761	-910.15	343.26	266.13	-831.26	325.49	1348.7	-928.13	311.11	655.1	-941.84	434.77	32.203	-973.99	376.24	1302.8	-9999.99	-9999.99	-9999.99	-909.32	685.75	1211.3	-374.44	674.21	104.91	-603.78	388.04	1216.9	-725.74	399.79	1484.2	-618.05	401.49	876.81	-612.79	768.92	1143.5	-672.51	577.09	1498.6	-809.16	997.53	1409.8	-660.25	861.92	1247	-738.72	569.2	871.76	-370.88	599.96	34.368	-529.63	633.92	447.71	-396.44	798.65	34.934	-449.15	664.01	283.29	-666.95	511.08	1316.7	-598.68	637.78	600.22	-481.92	850.69	38.644	-619.8	611.51	1272.3	-746.4	800.35	1370.4	-675.65	909.22	1358.9	-821.14	631.74	1123.3	-647.88	302.4	1144.2
1846	15.3750	-687.66	359.29	1342.8	-813.28	474.7	1283.3	-792.46	340.79	90.84	-850.69	468.42	1483.3	-706.47	268.96	856.51	-1051.8	454.4	1262.5	-805.5	588.83	1500.5	-734.91	734.29	1136.7	-1050.3	546.33	1219.6	-874.08	357.23	866.4	-698.63	323.84	32.152	-956.31	365.26	401.59	-881.65	344.5	30.812	-910.25	343.47	266.23	-831.42	325.33	1348.7	-928.34	311.21	654.99	-941.78	434.82	32.152	-974.04	376.24	1302.6	-9999.99	-9999.99	-9999.99	-909.37	685.55	1211.2	-374.49	674.37	105.16	-604.14	387.73	1216.9	-725.89	399.68	1484	-618.2	401.33	876.71	-612.74	768.76	1143.4	-672.77	576.88	1498.6	-809.16	997.59	1409.8	-660.2	861.82	1246.9	-738.77	569.2	871.81	-370.78	599.86	34.574	-529.68	633.97	447.81	-396.33	798.59	34.934	-449.05	664.01	283.34	-667.2	510.82	1316.6	-598.68	637.73	600.17	-482.02	850.79	38.953	-619.85	611.4	1272.3	-746.3	800.24	1370.4	-675.96	909.73	1358.7	-821.35	633.44	1124.3	-647.99	302.35	1144.1
1847	15.3833	-687.87	359.03	1342.7	-813.28	474.55	1283.4	-792.46	340.79	90.84	-850.89	468.32	1483.2	-706.83	269.01	856.3	-1051.8	454.35	1262.5	-805.65	588.42	1500.6	-735.06	734.24	1136.9	-1050.5	546.27	1219.6	-874.39	357.33	866.04	-698.63	323.84	32.152	-956.42	365.32	401.64	-881.65	344.4	30.812	-910.15	343.47	266.49	-831.57	325.13	1348.6	-928.39	311.37	654.99	-941.73	434.88	32.152	-974.04	376.19	1302.5	-9999.99	-9999.99	-9999.99	-909.53	685.55	1211.3	-374.59	674.73	105.52	-604.45	387.42	1216.9	-726.25	399.63	1483.8	-618.2	401.07	876.66	-612.69	768.61	1143.3	-672.92	576.47	1498.6	-809	997.48	1410	-660.2	861.71	1246.8	-738.77	569.2	871.81	-370.67	599.81	34.728	-529.68	634.12	447.86	-396.33	798.54	34.934	-448.99	664.01	283.39	-667.36	510.77	1316.5	-598.68	637.68	600.22	-482.23	851	39.366	-619.8	611.3	1272.3	-746.14	800.09	1370.4	-675.81	910.1	1358.7	-821.56	635.11	1125.2	-648.09	302.3	1144.1
1848	15.3917	-688.12	358.72	1342.5	-813.23	474.4	1283.4	-792.51	340.84	90.943	-851.41	468.37	1482.9	-707.19	269.17	856.2	-1051.9	454.35	1262.6	-805.96	588.01	1500.6	-734.91	733.98	1136.9	-1050.6	546.27	1219.7	-874.65	357.38	865.89	-698.63	323.89	32.152	-956.47	365.52	401.49	-881.65	344.4	30.812	-910.1	343.37	266.54	-831.73	324.97	1348.7	-928.49	311.32	655.04	-941.78	434.82	32.255	-974.19	376.19	1302.6	-9999.99	-9999.99	-9999.99	-909.84	685.44	1211.4	-374.49	674.73	105.52	-604.6	387.27	1217	-726.61	399.53	1483.8	-618.2	400.97	876.66	-612.69	768.5	1143.3	-673.03	576.16	1498.4	-808.85	997.33	1410.2	-660.2	861.46	1246.8	-738.72	569.15	871.76	-370.47	599.91	35.037	-529.79	634.18	447.76	-396.39	798.49	34.883	-449.1	664.01	283.39	-667.62	510.77	1316.4	-598.78	637.68	600.22	-482.12	850.94	39.211	-620.01	611.25	1272.2	-746.14	799.93	1370.4	-675.19	909.63	1358.6	-821.79	636.76	1126.2	-648.35	302.2	1144.2
1849	15.4000	-688.43	358.46	1342.5	-813.54	474.19	1283.5	-792.67	340.74	91.2	-851.82	468.37	1482.8	-707.39	269.32	856.05	-1052.2	454.25	1262.6	-806.22	587.75	1500.6	-734.39	733.47	1136.8	-1050.7	546.38	1219.8	-874.8	357.43	865.94	-698.63	323.89	32.203	-956.52	365.63	401.44	-881.65	344.45	30.864	-910.1	343.37	266.23	-831.98	324.92	1348.6	-928.59	311.27	655.15	-941.89	434.72	32.358	-974.3	376.24	1302.6	-9999.99	-9999.99	-9999.99	-910.25	685.19	1211.3	-374.28	674.37	105.16	-604.7	387.21	1217	-727.08	399.32	1483.7	-618.25	401.02	876.66	-612.74	768.4	1143.2	-673.13	575.95	1498.2	-808.69	997.17	1410.4	-660.04	861.15	1246.7	-738.67	569	871.71	-370.37	599.91	35.192	-530.04	634.23	447.6	-396.39	798.54	34.934	-449.15	663.96	283.39	-667.87	510.67	1316.3	-598.78	637.68	600.27	-481.76	850.74	38.799	-620.11	611.3	1272.3	-746.14	799.78	1370.4	-674.98	908.7	1358.5	-822.02	638.39	1127.1	-648.71	302.15	1144
1850	15.4083	-688.84	358.31	1342.5	-813.85	474.09	1283.5	-792.77	340.58	91.2	-852.23	468.16	1482.8	-707.5	269.48	856.05	-1052.5	453.99	1262.7	-806.53	587.55	1500.5	-734.14	733.16	1136.7	-1050.9	546.38	1219.7	-874.9	357.59	866.04	-698.53	323.89	32.1	-956.62	365.68	401.54	-881.65	344.45	30.812	-910.15	343.31	265.97	-832.34	324.82	1348.4	-928.7	311.37	655.2	-941.89	434.77	32.307	-974.4	376.29	1302.6	-9999.99	-9999.99	-9999.99	-910.4	684.98	1211.3	-374.18	674.21	104.96	-604.91	387.27	1217.1	-727.44	399.12	1483.6	-618.51	401.18	876.5	-612.79	768.25	1143.1	-673.18	575.75	1498.3	-808.38	997.07	1410.5	-659.84	860.84	1246.7	-738.77	569.1	871.71	-370.47	599.91	35.14	-530.25	634.33	447.5	-396.44	798.65	35.037	-449.1	663.96	283.39	-668.13	510.46	1316.2	-598.83	637.78	600.43	-481.66	850.79	38.902	-620.26	611.3	1272.4	-746.14	799.68	1370.5	-675.04	908.14	1358.4	-822.26	639.99	1128.1	-648.96	302.2	1143.8
1851	15.4167	-689	358.21	1342.5	-814.05	474.03	1283.6	-792.77	340.58	91.097	-852.59	467.85	1482.8	-707.55	269.53	856.1	-1052.6	453.89	1262.8	-806.74	587.44	1500.5	-733.88	732.74	1136.5	-1051	546.27	1219.5	-875.16	357.69	866.14	-698.48	323.94	31.997	-956.78	365.78	401.54	-881.65	344.4	30.761	-910.2	343.31	265.92	-832.7	324.71	1348.2	-928.75	311.47	655.1	-941.84	434.77	32.307	-974.66	376.24	1302.7	-9999.99	-9999.99	-9999.99	-910.4	684.72	1211.5	-374.28	674.21	105.01	-605.27	387.27	1217.1	-727.64	399.07	1483.6	-618.77	401.33	876.24	-612.84	768.14	1143	-673.39	575.49	1498.4	-808.18	996.92	1410.4	-659.73	860.63	1246.7	-738.88	569.41	871.76	-370.62	599.91	34.883	-530.3	634.38	447.4	-396.54	798.7	35.347	-449.05	663.96	283.39	-668.39	510.21	1316.2	-598.93	637.89	600.53	-481.66	850.84	39.159	-620.52	611.14	1272.5	-746.19	799.52	1370.5	-675.04	907.78	1358.4	-822.5	641.57	1129.1	-648.96	301.89	1143.8
1852	15.4250	-689.15	358.15	1342.6	-814.21	473.88	1283.6	-792.87	340.38	91.303	-852.9	467.49	1482.9	-707.7	269.58	855.99	-1052.8	453.89	1262.9	-806.94	587.44	1500.5	-733.41	732.23	1136.3	-1051.2	546.22	1219.4	-875.32	357.74	866.2	-698.58	323.89	32.049	-957.09	365.78	401.49	-881.6	344.4	30.761	-910.3	343.47	265.82	-832.86	324.61	1348.2	-928.85	311.52	654.99	-941.89	434.72	32.41	-975.02	375.98	1302.8	-9999.99	-9999.99	-9999.99	-910.51	684.41	1211.8	-374.33	674.21	105.06	-605.53	387.11	1216.9	-727.85	399.01	1483.5	-618.98	401.49	876.09	-612.79	768.19	1143.1	-673.75	575.28	1498.4	-808.07	996.81	1410.3	-659.63	860.48	1246.7	-738.88	569.56	871.81	-370.62	599.86	34.677	-530.3	634.49	447.34	-396.8	798.85	35.656	-449.05	664.01	283.34	-668.54	510.1	1316.2	-598.98	637.89	600.48	-481.51	850.69	39.211	-620.78	610.99	1272.4	-746.19	799.26	1370.5	-674.93	907.31	1358.3	-822.75	643.12	1130	-649.07	301.63	1143.8
1853	15.4333	-689.31	358.05	1342.7	-814.36	473.67	1283.4	-792.98	340.12	91.458	-853.16	467.23	1483	-707.81	269.58	855.79	-1053.1	453.73	1263	-807.35	587.24	1500.5	-733.31	731.77	1136.5	-1051.3	546.22	1219.3	-875.42	357.79	866.14	-698.63	323.89	32.1	-957.4	365.88	401.33	-881.6	344.5	30.864	-910.35	343.62	265.67	-832.96	324.56	1348.1	-928.95	311.63	654.84	-941.99	434.67	32.513	-975.17	375.83	1302.8	-9999.99	-9999.99	-9999.99	-910.71	684.16	1212.1	-374.44	674.31	105.06	-605.73	386.91	1216.8	-727.95	398.86	1483.4	-619.13	401.44	876.24	-612.9	768.04	1143	-674.06	575.18	1498.2	-807.82	996.71	1410	-659.48	860.37	1246.9	-738.82	569.56	871.86	-370.62	599.86	34.625	-530.35	634.54	447.4	-396.7	798.75	35.656	-449.15	664.06	283.24	-668.65	510.1	1316.3	-599.04	637.83	600.43	-481.51	850.53	39.056	-621.09	610.89	1272.4	-746.09	799.06	1370.5	-674.88	906.95	1358.3	-823.01	644.65	1131	-649.17	301.63	1143.6
1854	15.4417	-689.46	357.95	1342.7	-814.57	473.52	1283.2	-792.82	340.22	91.2	-853.31	467.03	1482.9	-707.86	269.58	855.74	-1053.4	453.58	1262.9	-807.66	587.19	1500.5	-733.41	731.15	1137	-1051.4	546.12	1219.1	-875.52	357.79	866.09	-698.63	323.99	32.1	-957.6	365.99	400.97	-881.6	344.45	30.915	-910.4	343.68	265.61	-833.32	324.56	1347.9	-929.11	311.68	654.58	-942.04	434.62	32.461	-975.33	375.78	1302.9	-9999.99	-9999.99	-9999.99	-910.71	684.1	1212.2	-374.49	674.31	104.91	-605.99	386.75	1216.7	-728.06	398.76	1483.3	-619.13	401.23	876.71	-613.26	767.73	1142.5	-674.21	575.13	1498.2	-807.46	996.56	1409.8	-659.42	860.37	1246.9	-738.82	569.51	871.92	-370.62	599.86	34.78	-530.51	634.69	447.34	-396.49	798.54	35.347	-449.46	664.11	283.08	-668.8	510	1316.3	-599.19	637.89	600.32	-481.66	850.64	38.953	-621.35	610.94	1272.3	-745.94	798.9	1370.5	-674.83	906.75	1358.3	-823.28	646.16	1132	-649.32	301.63	1143.5
1855	15.4500	-689.67	357.79	1342.7	-814.77	473.47	1283	-792.51	340.48	90.633	-853.47	466.92	1482.8	-707.91	269.63	855.79	-1053.6	453.48	1262.7	-807.87	587.03	1500.6	-733.62	730.99	1137.1	-1051.6	545.96	1218.9	-875.52	357.9	866.09	-698.58	323.89	31.997	-957.86	366.04	400.61	-881.6	344.4	30.915	-910.56	343.62	265.56	-833.79	324.46	1347.8	-929.31	311.78	654.43	-941.94	434.72	32.41	-975.58	375.78	1302.9	-9999.99	-9999.99	-9999.99	-910.77	684.05	1212.3	-374.49	674.52	105.01	-606.15	386.7	1216.6	-728.16	398.7	1483.3	-619.18	401.13	877.07	-613.51	767.58	1142.4	-674.37	575.18	1498.2	-807.35	996.45	1409.7	-659.42	860.32	1246.8	-738.93	569.46	871.81	-370.62	599.81	34.78	-530.61	634.79	447.19	-396.49	798.59	35.037	-449.66	664.22	282.93	-668.9	509.9	1316.2	-599.35	638.04	600.27	-481.82	850.89	39.262	-621.5	611.04	1272.2	-745.83	798.8	1370.6	-674.68	906.64	1358.3	-823.55	647.63	1133	-649.63	301.58	1143.2
1856	15.4583	-689.88	357.69	1342.6	-815.03	473.37	1283	-792.46	340.53	90.479	-853.73	466.77	1482.7	-708.01	269.68	855.79	-1053.9	453.42	1262.5	-808.07	586.88	1500.8	-734.08	731.35	1137.2	-1051.8	545.86	1218.9	-875.57	357.95	866.04	-698.53	323.79	32.049	-958.17	366.09	400.46	-881.65	344.45	30.812	-910.61	343.57	265.46	-834.15	324.35	1347.7	-929.52	312.04	654.27	-941.84	434.88	32.461	-976	375.67	1302.8	-9999.99	-9999.99	-9999.99	-910.92	684	1212.2	-374.54	674.83	105.37	-606.3	386.7	1216.5	-728.16	398.55	1483.2	-619.34	400.97	877.43	-613.51	767.47	1142.4	-674.73	575.13	1498.2	-807.41	996.35	1409.6	-659.48	860.17	1246.8	-739.08	569.56	871.66	-370.67	599.81	34.677	-530.82	634.79	446.88	-396.59	798.75	34.883	-449.77	664.32	282.82	-669.01	509.85	1316.2	-599.5	638.2	600.27	-482.02	851.2	39.778	-621.66	611.09	1272.2	-745.78	798.65	1370.6	-674.57	906.49	1358.4	-823.83	649.09	1134	-650.05	301.42	1143
1857	15.4667	-690.18	357.59	1342.5	-815.24	473.37	1282.9	-792.87	340.33	90.788	-853.93	466.62	1482.6	-708.27	269.79	855.63	-1054.2	453.42	1262.4	-808.33	586.77	1500.8	-734.45	731.56	1137.2	-1051.9	545.76	1218.9	-875.68	357.95	865.94	-698.58	323.89	32.1	-958.43	366.19	400.3	-881.65	344.55	30.761	-910.66	343.57	265.56	-834.51	324.2	1347.5	-929.73	312.4	654.01	-941.84	434.93	32.41	-976.46	375.47	1302.6	-9999.99	-9999.99	-9999.99	-911.07	683.95	1212.2	-374.59	674.78	105.63	-606.51	386.65	1216.4	-728.21	398.5	1483.1	-619.49	401.02	877.48	-613.57	767.47	1142.4	-675.19	575.02	1498.1	-807.41	996.3	1409.5	-659.58	860.12	1246.8	-739.34	569.61	871.61	-370.67	600.01	34.574	-531.13	634.85	446.67	-396.49	798.75	34.78	-449.87	664.42	282.77	-669.11	509.79	1316.2	-599.71	638.4	600.22	-482.07	851.3	39.984	-621.86	611.09	1272.1	-745.63	798.54	1370.5	-674.62	906.33	1358.4	-824.11	650.51	1135	-650.41	301.53	1142.9
1858	15.4750	-690.55	357.43	1342.6	-815.49	473.47	1282.8	-792.93	340.22	90.891	-853.98	466.51	1482.5	-708.79	270.1	855.27	-1054.3	453.37	1262.3	-808.54	586.57	1500.7	-735.53	732.02	1137.6	-1052.2	545.55	1218.8	-875.93	357.95	865.78	-698.58	324.04	32.152	-958.58	366.35	400.15	-881.65	344.6	30.812	-910.56	343.57	265.61	-834.82	324.15	1347.4	-929.88	312.61	653.81	-941.89	434.82	32.255	-976.77	375.36	1302.5	-9999.99	-9999.99	-9999.99	-911.49	683.8	1212.1	-374.64	674.68	105.47	-606.61	386.54	1216.3	-728.36	398.4	1483	-619.49	401.33	877.38	-613.72	767.52	1142.4	-675.55	575.02	1498.1	-807.41	996.19	1409.6	-659.58	860.12	1246.8	-739.75	569.56	871.71	-370.83	600.12	34.522	-531.28	634.79	446.47	-396.39	798.7	34.78	-450.02	664.42	282.72	-669.37	509.9	1316.2	-600.01	638.66	600.07	-481.97	851.1	39.623	-622.12	611.09	1271.9	-745.52	798.54	1370.5	-674.62	906.33	1358.5	-824.4	651.91	1136	-650.61	301.79	1142.9
1859	15.4833	-690.91	357.43	1342.5	-815.75	473.47	1282.7	-792.87	340.38	90.84	-853.98	466.41	1482.3	-709.2	270.41	855.12	-1054.5	453.12	1262	-808.8	586.31	1500.6	-738.05	733.31	1139	-1052.5	545.29	1218.9	-876.24	358.05	865.53	-698.69	323.99	32.255	-958.68	366.35	400.04	-881.65	344.6	30.761	-910.51	343.62	265.56	-835.02	324.1	1347.4	-930.04	312.61	653.76	-941.89	434.77	32.203	-976.98	375.31	1302.3	-9999.99	-9999.99	-9999.99	-911.8	683.69	1212.1	-374.64	674.42	105.06	-606.82	386.6	1216.2	-728.52	398.34	1482.9	-619.49	401.54	877.27	-613.82	767.52	1142.4	-675.81	575.08	1498.1	-807.3	996.19	1409.9	-659.63	860.12	1246.9	-740.11	569.56	871.86	-370.98	599.96	34.471	-531.33	634.64	446.21	-396.39	798.8	34.78	-450.18	664.37	282.62	-669.63	509.85	1316.1	-600.32	638.76	599.91	-481.76	850.79	39.159	-622.27	611.04	1271.9	-745.57	798.54	1370.6	-674.52	906.28	1358.6	-824.69	653.28	1137	-650.77	301.89	1142.9
1860	15.4917	-691.06	357.59	1342.3	-816.06	473.42	1282.5	-793.18	340.43	90.891	-854.14	466.25	1482.1	-709.51	270.61	855.17	-1054.9	452.86	1261.6	-809.11	586.21	1500.6	-738	733.36	1139.1	-1052.8	545.09	1218.9	-876.4	358.1	865.22	-698.69	323.89	32.358	-958.68	366.35	399.99	-881.7	344.5	30.709	-910.46	343.57	265.67	-835.28	324.04	1347.3	-930.14	312.71	653.91	-941.89	434.82	32.203	-977.18	375.16	1301.9	-9999.99	-9999.99	-9999.99	-912	683.64	1212.2	-374.59	674.21	104.91	-607.13	386.54	1216.1	-728.57	398.29	1482.9	-619.65	401.74	877.17	-613.93	767.42	1142.4	-676.12	575.02	1498.3	-807.1	996.19	1410.4	-659.73	860.01	1246.8	-740.37	569.67	871.92	-370.93	599.81	34.419	-531.43	634.74	446.31	-396.44	798.75	34.831	-450.33	664.47	282.46	-669.88	509.79	1316.2	-600.63	638.76	599.71	-481.66	850.69	38.953	-622.33	611.04	1271.9	-745.57	798.65	1370.7	-674.37	906.18	1358.7	-824.98	654.63	1138	-650.77	301.89	1142.9
1861	15.5000	-691.16	357.59	1342.1	-816.37	473.37	1282.4	-793.29	340.64	90.84	-854.34	466.15	1482.2	-709.82	270.72	855.07	-1055.3	452.81	1261.5	-809.47	586.15	1500.7	-738	733.26	1139.2	-1053.1	544.99	1218.9	-876.5	358.15	864.96	-698.63	323.89	32.358	-958.58	366.24	400.1	-881.7	344.4	30.761	-910.4	343.47	265.61	-835.44	323.99	1347.1	-930.29	312.91	654.01	-941.89	434.77	32.1	-977.39	374.95	1301.6	-9999.99	-9999.99	-9999.99	-912.21	683.59	1212.4	-374.64	674.31	104.91	-607.33	386.49	1216	-728.67	398.19	1482.9	-619.85	401.9	877.07	-613.98	767.42	1142.4	-676.43	574.92	1498.5	-806.89	996.14	1410.7	-659.73	859.96	1246.8	-740.68	569.82	871.71	-370.88	599.91	34.522	-531.54	634.85	446.73	-396.44	798.65	34.883	-450.44	664.58	282.41	-670.14	510.05	1316.3	-600.84	638.81	599.6	-481.71	850.74	38.902	-622.43	611.04	1271.8	-745.57	798.65	1370.8	-674.37	906.13	1358.7	-825.28	655.94	1139	-650.77	301.89	1142.9
